review_id,restaurant_name,cuisine_type,city,rating,delivery_time_mins,order_value_inr,review_text,sentiment_label
ZR-1760,Burger King,Italian,Jaipur,4,33,178.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1761,Subway,Continental,Pune,4,40,463.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1762,Oven Story,Continental,Kolkata,5,67,293.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1763,Pizza Hut,South Indian,Kolkata,5,33,717.0,"Thali was wholesome and filling, loved the variety of dishes included",Neutral
ZR-1764,Subway,Biryani,Delhi,5,63,430.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1765,Mainland China,Continental,Chennai,5,63,1030.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1766,Social,Chinese,Pune,3,66,966.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1767,Behrouz Biryani,North Indian,Hyderabad,4,60,911.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1768,Subway,Mughlai,Pune,5,75,914.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1769,Social,Continental,Pune,4,39,530.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1770,Fasoos,Continental,Bangalore,5,72,733.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1771,Haldirams,Italian,Delhi,4,20,791.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1772,Dominos,Mughlai,Pune,2,92,691.0,Delivery person was very rude and threw the bag at the door,Negative
ZR-1773,Wow Momo,Italian,Kolkata,2,85,623.0,"Received completely different restaurant food, mix up ruined our dinner",Neutral
ZR-1774,Burger King,Chinese,Mumbai,1,77,199.0,"Burger patty was raw in the middle, completely unacceptable hygiene",Neutral
ZR-1775,Wow Momo,Biryani,Delhi,4,40,1152.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1776,Rebel Foods,North Indian,Delhi,4,44,416.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1777,Saravana Bhavan,Continental,Kolkata,5,47,872.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1778,Mandarin Oak,Continental,Hyderabad,3,40,652.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-1779,Saravana Bhavan,Continental,Chennai,4,54,124.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1780,Saravana Bhavan,South Indian,Bangalore,5,93,454.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1781,Chai Point,Biryani,Delhi,4,62,697.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1782,Mandarin Oak,North Indian,Chennai,2,73,1131.0,"Delivery bag seal was broken, clearly tampered with, very unsafe",Negative
ZR-1783,Pizza Hut,Continental,Kolkata,4,54,942.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1784,Mandarin Oak,Fast Food,Delhi,5,30,427.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1785,The Beer Cafe,Chinese,Jaipur,5,20,637.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1786,Chai Point,Chinese,Hyderabad,2,32,447.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-1787,Haldirams,Biryani,Hyderabad,5,65,295.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1788,Box8,Chinese,Bangalore,4,33,461.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1789,Box8,Biryani,Bangalore,5,62,479.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1790,Rebel Foods,Mughlai,Jaipur,5,29,562.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1791,Rebel Foods,North Indian,Mumbai,2,37,964.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-1792,Paradise Biryani,Continental,Mumbai,1,17,300.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-1793,Social,Mughlai,Chennai,2,35,918.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1794,Dominos,Fast Food,Kolkata,5,52,1041.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1795,Dominos,Italian,Pune,5,49,423.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1796,KFC,Fast Food,Mumbai,3,24,1122.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-1797,Behrouz Biryani,Chinese,Kolkata,4,48,139.0,"Excellent food quality, delivery partner was polite and on time",Negative
ZR-1798,Dominos,Italian,Chennai,5,31,967.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1799,Chai Point,Continental,Jaipur,5,15,712.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1800,Dominos,North Indian,Pune,4,27,872.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1801,Wow Momo,Mughlai,Pune,5,18,733.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1802,Haldirams,Fast Food,Bangalore,2,26,934.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1803,Pizza Hut,Continental,Bangalore,4,22,448.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1804,Oven Story,North Indian,Delhi,4,71,755.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1805,Mandarin Oak,Mughlai,Chennai,4,22,393.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1806,Wow Momo,Italian,Jaipur,2,24,991.0,Charged extra on bill compared to what was shown on the menu,Negative
ZR-1807,Haldirams,South Indian,Bangalore,3,50,175.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1808,Wow Momo,Biryani,Kolkata,4,28,1039.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Neutral
ZR-1809,Oven Story,South Indian,Jaipur,5,35,233.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1810,KFC,South Indian,Jaipur,1,34,1113.0,"Sweet was so stale it had gone hard, packaging date was fake",Negative
ZR-1811,Subway,Fast Food,Bangalore,4,15,892.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1812,Wow Momo,Continental,Kolkata,5,75,612.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1813,Rebel Foods,South Indian,Chennai,3,76,93.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1814,Saravana Bhavan,South Indian,Hyderabad,4,52,623.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1815,Saravana Bhavan,Continental,Pune,1,86,458.0,"Spice level was nothing like what was mentioned, food was tasteless",Negative
ZR-1816,Haldirams,Continental,Hyderabad,2,71,345.0,"Delivery bag seal was broken, clearly tampered with, very unsafe",Positive
ZR-1817,Rebel Foods,Italian,Delhi,4,73,957.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1818,Pizza Hut,Chinese,Pune,5,90,349.0,"Burger was juicy and well assembled, fries were crispy not soggy",Neutral
ZR-1819,Paradise Biryani,Chinese,Jaipur,2,66,503.0,"Found a hair in my food, absolutely disgusting, will never order again",Negative
ZR-1820,Pizza Hut,Fast Food,Mumbai,5,39,214.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1821,Saravana Bhavan,Biryani,Bangalore,1,66,556.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1822,Pizza Hut,Mughlai,Hyderabad,4,45,131.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1823,Oven Story,Fast Food,Mumbai,4,16,374.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1824,Mandarin Oak,North Indian,Hyderabad,4,49,1044.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1825,Mandarin Oak,Biryani,Kolkata,3,32,452.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1826,Social,Continental,Pune,3,44,491.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-1827,The Beer Cafe,South Indian,Kolkata,1,66,1192.0,"Spice level was nothing like what was mentioned, food was tasteless",Negative
ZR-1828,Rebel Foods,Continental,Hyderabad,5,50,659.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1829,Barbeque Nation,Biryani,Mumbai,3,82,1030.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1830,Social,Mughlai,Delhi,5,33,306.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1831,Chai Point,Italian,Hyderabad,3,94,436.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-1832,Oven Story,South Indian,Pune,5,67,207.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1833,Fasoos,Chinese,Kolkata,2,19,264.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Negative
ZR-1834,Fasoos,Chinese,Jaipur,1,43,327.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-1835,Oven Story,Continental,Pune,4,72,657.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1836,Rebel Foods,North Indian,Hyderabad,1,89,913.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1837,Subway,Chinese,Chennai,4,90,169.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1838,Subway,Mughlai,Bangalore,5,40,1033.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1839,Behrouz Biryani,Fast Food,Jaipur,3,37,732.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-1840,The Beer Cafe,Mughlai,Bangalore,5,46,260.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1841,Rebel Foods,Biryani,Jaipur,4,89,1087.0,"Dal makhani tasted just like restaurant, packaging was very secure",Negative
ZR-1842,Pizza Hut,Continental,Jaipur,4,67,434.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1843,Mainland China,South Indian,Pune,5,21,932.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1844,Mainland China,Continental,Mumbai,5,29,286.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1845,The Beer Cafe,South Indian,Jaipur,5,79,314.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1846,Rebel Foods,Italian,Bangalore,5,75,125.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1847,Mainland China,North Indian,Delhi,3,54,311.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1848,Oven Story,North Indian,Bangalore,5,75,1184.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1849,Mainland China,South Indian,Delhi,5,45,104.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1850,Rebel Foods,South Indian,Mumbai,1,26,508.0,Delivery person was very rude and threw the bag at the door,Negative
ZR-1851,Behrouz Biryani,Continental,Delhi,3,23,683.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1852,Oven Story,Mughlai,Chennai,5,68,776.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1853,Paradise Biryani,Fast Food,Pune,2,91,579.0,"App showed 30 mins but took 2 hours, no update or apology given",Negative
ZR-1854,Wow Momo,North Indian,Bangalore,4,72,487.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1855,Oven Story,Italian,Chennai,5,82,784.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-1856,Oven Story,Biryani,Pune,2,86,1115.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1857,Burger King,Biryani,Bangalore,5,57,974.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1858,Barbeque Nation,Continental,Delhi,5,19,527.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1859,Mainland China,Chinese,Kolkata,3,24,421.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-1860,Dominos,Italian,Chennai,5,32,133.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1861,Oven Story,Continental,Delhi,3,90,348.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1862,Behrouz Biryani,Continental,Kolkata,4,23,1054.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1863,Mainland China,South Indian,Chennai,2,49,688.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1864,KFC,South Indian,Kolkata,5,92,521.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1865,Oven Story,Biryani,Pune,4,59,352.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1866,Rebel Foods,North Indian,Chennai,3,94,145.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1867,Rebel Foods,Continental,Hyderabad,3,15,268.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1868,Saravana Bhavan,Biryani,Delhi,3,49,726.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1869,Mainland China,Biryani,Pune,5,63,460.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1870,KFC,Chinese,Mumbai,5,18,865.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1871,Social,Continental,Pune,4,85,367.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1872,Oven Story,Chinese,Mumbai,5,45,920.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1873,Dominos,North Indian,Chennai,3,57,642.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1874,Mandarin Oak,Mughlai,Kolkata,5,94,680.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1875,Burger King,Biryani,Jaipur,5,41,592.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1876,Box8,Biryani,Hyderabad,4,44,1163.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1877,Box8,South Indian,Pune,5,63,204.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1878,Saravana Bhavan,Chinese,Bangalore,1,82,1063.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-1879,Behrouz Biryani,Mughlai,Chennai,2,67,150.0,Delivery took over 90 minutes and food was stale when it arrived,Negative
ZR-1880,Social,Mughlai,Delhi,5,30,654.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1881,Behrouz Biryani,Continental,Bangalore,3,51,1041.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1882,Mainland China,Continental,Mumbai,3,32,277.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1883,Mandarin Oak,Mughlai,Mumbai,4,66,1170.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1884,Box8,Chinese,Hyderabad,2,58,164.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-1885,Haldirams,North Indian,Pune,4,80,464.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1886,KFC,South Indian,Pune,5,56,449.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1887,Pizza Hut,Biryani,Bangalore,1,24,365.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-1888,Saravana Bhavan,North Indian,Hyderabad,3,65,664.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-1889,Barbeque Nation,North Indian,Chennai,2,92,286.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Negative
ZR-1890,Behrouz Biryani,Fast Food,Mumbai,1,23,133.0,"Complained about missing item, support just closed the ticket without resolving",Negative
